2023-05-30 01:05:41,704 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'multipartConfigElement'
2023-05-30 01:05:41,705 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration'
2023-05-30 01:05:41,705 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2023-05-30 01:05:41,709 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(createArgumentArray:808) - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2023-05-30 01:05:41,714 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(createArgumentArray:808) - Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2023-05-30 01:05:41,787 [main] DEBUG org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory(getArchiveFileDocumentRoot:81) - Code archive: C:\Users\kimcl\.gradle\caches\modules-2\files-2.1\org.springframework.boot\spring-boot\3.0.6\95ac2c7aa28fcdef587b2c4f554016f8b9af624\spring-boot-3.0.6.jar
2023-05-30 01:05:41,788 [main] DEBUG org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory(getExplodedWarFileDocumentRoot:125) - Code archive: C:\Users\kimcl\.gradle\caches\modules-2\files-2.1\org.springframework.boot\spring-boot\3.0.6\95ac2c7aa28fcdef587b2c4f554016f8b9af624\spring-boot-3.0.6.jar
2023-05-30 01:05:41,789 [main] DEBUG org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory(logNoDocumentRoots:149) - None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2023-05-30 01:05:41,813 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer(initialize:108) - Tomcat initialized with port(s): 8080 (http)
2023-05-30 01:05:41,940 [main] DEBUG org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext(prepareWebApplicationContext:285) - Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2023-05-30 01:05:41,941 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext(prepareWebApplicationContext:291) - Root WebApplicationContext: initialization completed in 1879 ms
2023-05-30 01:05:41,945 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'securityFilterChainRegistration'
2023-05-30 01:05:41,946 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration'
2023-05-30 01:05:41,947 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties'
